"","year","variable","value"
"4479",2008.62976393318,"lat_36_07199",0.107315903917589
"4480",2008.62976393318,"lat_36_07649",0.107315903917589
"4481",2008.62976393318,"lat_36_08099",0.107315903917589
"4482",2008.62976393318,"lat_36_08549",0.107315903917589
"4483",2008.62976393318,"lat_36_08999",0.107315903917589
"4484",2008.62976393318,"lat_36_09449",0.107315903917589
"4485",2008.62976393318,"lat_36_09899",0.107315903917589
"4486",2008.62976393318,"lat_36_10349",0.107315903917589
"4487",2008.62976393318,"lat_36_10799",0.107315903917589
"4488",2008.62976393318,"lat_36_11249",0.107315903917589
"4489",2008.62976393318,"lat_36_11698",0.107315903917589
"4490",2008.62976393318,"lat_36_12148",0.107315903917589
"4491",2008.62976393318,"lat_36_12598",0.107315903917589
"4492",2008.62976393318,"lat_36_13048",0.107315903917589
"4493",2008.62976393318,"lat_36_13498",0.107315903917589
"4494",2008.62976393318,"lat_36_13948",0.107315903917589
"4495",2008.62976393318,"lat_36_14398",0.107315903917589
"4496",2008.62976393318,"lat_36_14848",0.107315903917589
"4497",2008.62976393318,"lat_36_15298",0.107315903917589
"4498",2008.62976393318,"lat_36_15748",0.107315903917589
"4499",2008.62976393318,"lat_36_16198",0.107315903917589
"4500",2008.62976393318,"lat_36_16648",0.107315903917589
"4501",2008.62976393318,"lat_36_17098",0.107315903917589
"4502",2008.62976393318,"lat_36_17547",-0.135999025257572
"4503",2008.62976393318,"lat_36_17997",-0.135999025257572
"4504",2008.62976393318,"lat_36_18447",-0.135999025257572
"4505",2008.62976393318,"lat_36_19347",-0.135999025257572
"4506",2008.62976393318,"lat_36_19797",-0.135999025257572
"4507",2008.62976393318,"lat_36_20247",-0.135999025257572
"4508",2008.62976393318,"lat_36_20697",-0.135999025257572
"4509",2008.62976393318,"lat_36_21147",-0.135999025257572
"4510",2008.62976393318,"lat_36_21597",-0.135999025257572
"4511",2008.62976393318,"lat_36_22047",-0.135999025257572
"4512",2008.62976393318,"lat_36_22496",0.186022881117296
"4513",2008.8798023986,"lat_36_00000",-0.701996095165731
"4514",2008.8798023986,"lat_36_00450",-0.701996095165731
"4515",2008.8798023986,"lat_36_00900",-0.701996095165731
"4516",2008.8798023986,"lat_36_01350",-0.701996095165731
"4517",2008.8798023986,"lat_36_01800",-0.701996095165731
"4518",2008.8798023986,"lat_36_02250",-0.701996095165731
"4519",2008.8798023986,"lat_36_02700",-0.701996095165731
"4520",2008.8798023986,"lat_36_03150",-0.701996095165731
"4521",2008.8798023986,"lat_36_03600",-0.701996095165731
"4522",2008.8798023986,"lat_36_04050",-0.701996095165731
"4523",2008.8798023986,"lat_36_04500",-0.701996095165731
"4524",2008.8798023986,"lat_36_05849",-0.701996095165731
"4525",2008.8798023986,"lat_36_06299",-0.701996095165731
"4526",2008.8798023986,"lat_36_06749",-0.701996095165731
"4527",2008.8798023986,"lat_36_07199",-0.701996095165731
"4528",2008.8798023986,"lat_36_07649",-0.701996095165731
"4529",2008.8798023986,"lat_36_08099",-0.701996095165731
"4530",2008.8798023986,"lat_36_08549",-0.701996095165731
"4531",2008.8798023986,"lat_36_08999",-0.701996095165731
"4532",2008.8798023986,"lat_36_09449",-0.701996095165731
"4533",2008.8798023986,"lat_36_09899",-0.701996095165731
"4534",2008.8798023986,"lat_36_10349",-0.701996095165731
"4535",2008.8798023986,"lat_36_10799",-0.701996095165731
